x_vals,y_vals,labels
27.699137,-60.117676,sang
27.294373,-58.16713,garçon
23.04531,-58.07968,raison
34.62057,-57.137054,ceux
19.130917,-63.16655,lèvres
15.313604,-58.97724,sourire
10.452773,-63.303253,bouche
22.20457,-61.895855,famille
11.4420395,-58.979717,vais
21.340761,-62.012844,restait
34.70312,-57.124718,ta
26.701294,-57.129368,étais
20.593882,-60.33177,sentait
25.616434,-61.185005,debout
28.88565,-59.534378,rouge
29.603792,-58.682007,part
36.82156,-55.648342,esprit
31.653854,-57.744724,mots
17.680056,-62.030056,noir
16.453678,-62.490734,travail
25.736612,-61.29586,larmes
24.48129,-59.035194,allons
17.191795,-61.7253,lettre
21.639488,-60.74472,venir
-3.4668512,-60.96932,coin
30.082571,-58.652557,celle
24.013271,-58.960934,frère
28.187986,-60.069103,figure
15.060123,-58.870426,ombre
32.0997,-57.69771,dernier
22.009026,-61.04922,pied
28.755487,-58.794262,fût
27.365688,-57.067734,voulu
21.280987,-62.39455,salle
10.9727335,-62.31922,salon
23.355518,-61.45532,route
22.85562,-58.07917,fallait
23.088234,-58.026,savait
30.993235,-59.09981,travers
31.254095,-58.45796,six
30.304285,-58.8142,vue
21.314226,-59.02467,pensée
36.149883,-56.616882,d'un
17.32494,-62.107,tenait
22.973555,-58.148174,avons
23.54911,-60.659264,trouver
27.4144,-58.580173,lieu
30.706326,-57.888264,tard
25.260818,-59.66009,mis
30.632687,-59.00903,laquelle
-5.2001133,-62.65036,fenêtre
16.331554,-60.54524,docteur
19.01994,-62.62339,coups
24.752768,-59.41191,vit
18.552778,-60.798344,plaisir
12.309163,-57.26437,dis
19.45943,-60.253597,sommes
22.279156,-61.934486,plein
29.179792,-59.22975,lendemain
12.002037,-57.406845,crois
22.412369,-60.93448,geste
8.541646,-63.59553,épaules
21.798584,-60.532486,chercher
21.13976,-61.933926,rose
23.162231,-57.98143,affaire
21.706598,-59.270668,entendre
24.379484,14.404133,artagnan
23.890715,-60.562428,dame
23.484299,-58.738274,passé
19.037159,-60.61846,dit-elle
9.249826,-62.88499,mademoiselle
20.579584,-59.349224,heureux
26.253527,-60.71385,bientôt
26.082148,-60.45313,amis
28.636648,-59.64208,grâce
25.708042,-60.962753,vingt
23.105082,-58.58435,sens
23.611826,-58.58638,bête
19.586485,-62.852234,lumière
13.721166,-63.198784,pièce
-27.515284,-52.99988,jacques
32.842194,-58.2689,parmi
27.388596,-60.537403,pays
23.405827,-58.98067,laisser
31.246244,-57.64932,cause
27.372097,-58.630722,droit
21.337318,-58.236237,hui
10.774013,-59.692505,vite
21.17703,-61.94851,nouvelle
21.05383,-58.27371,aujourd
33.62074,-57.78179,mer
19.598074,-60.088737,voiture
12.505178,-60.83351,sœur
34.464836,-56.33728,doit
34.129604,-56.345398,histoire
20.534899,-60.783215,vivre
14.25332,-58.753452,façon
20.94197,-62.013916,blanc
19.145626,-61.638687,blanche
6.554116,-62.893356,jardin
18.818413,-63.02982,front
16.040873,-63.337776,paroles
27.470089,-57.73184,autant
26.156385,-60.75054,vent
-16.637535,-61.69928,baron
22.831585,-58.144447,sûr
2.7181325,-62.67081,gauche
28.466494,-59.377323,rendre
32.12817,-57.588806,voici
18.949966,-62.62369,fleurs
9.308308,-60.309635,parlait
19.431002,-62.528873,cour
11.163421,-57.997623,fini
26.462317,-57.573814,veut
-8.168843,-58.678925,manger
28.557888,-59.447105,fortune
18.132122,-61.373165,vint
30.739588,-58.439224,partie
27.36004,-57.95471,puisque
16.799458,-60.96654,regarda
2.4699216,-60.157196,brusquement
11.189892,-58.71338,es
26.735989,-57.099323,sait
23.220585,-57.97648,savez
5.1221213,-62.711227,jean
18.73001,-60.77722,dîner
26.304098,-60.513107,chemin
22.834703,-58.164886,donné
19.23695,-62.891155,petites
-20.490765,-50.57848,oncle
30.592937,-58.659378,dernière
8.860578,-59.280193,état
30.932692,-57.728138,aucun
17.859097,-61.41334,parfois
18.720541,-60.65989,désir
11.30138,-61.799385,capitaine
17.03198,-62.675488,donnait
22.423994,-61.652897,pâle
23.154074,-58.404278,dû
9.622131,-57.266148,allez
19.859362,-62.01741,bord
11.885771,-60.975628,roi
23.330116,-58.23093,possible
25.437891,-60.0245,froid
22.639112,-61.126446,ensemble
20.55127,-61.251793,elle-même
25.240911,-61.464645,robe
27.616907,-58.614277,pouvoir
16.49686,-59.160645,davantage
23.11667,-58.133076,tiens
25.829271,-59.11693,triste
32.338917,-57.398914,huit
15.855263,-62.757984,demain
14.790553,-63.085415,dos
21.342138,-61.447407,parole
16.619274,-63.00838,leva
27.528137,-60.477028,grandes
33.602642,-56.29142,aucune
23.218357,-58.149666,venu
15.281133,-61.069424,parut
25.850527,-59.77708,comte
11.43075,-62.32173,droite
21.971912,-61.97109,mouvement
16.024387,-63.420124,nez
34.280724,-57.50866,d'une
1.0861316,-57.04703,alla
20.181084,-58.26992,église
21.83942,-58.86054,terrible
16.070793,-61.00973,malade
26.262121,-60.55826,minutes
20.46355,-60.486233,ensuite
12.574842,-61.59637,passait
21.531305,-61.83892,colère
15.179033,-59.026253,trouva
11.622584,-60.518185,dehors
35.442078,-56.83579,cents
14.996808,-59.048466,voyant
17.377548,-58.9356,garde
5.922207,-59.353924,pain
26.284372,-57.65931,vient
16.17104,-59.480103,vraiment
28.18779,-59.861866,train
9.192398,-57.605087,tranquille
-1.1861703,-56.3675,demander
20.736742,-62.454556,chacun
38.542084,-54.855637,rodolphe
7.9429603,-60.121033,mariage
31.501812,-57.11709,croire
12.1153345,-57.36057,vois
14.4678135,-60.382755,rêve
14.9404125,-59.688274,nature
28.79881,-59.510983,tes
21.94621,-62.14667,noire
12.634092,-57.351227,aurais
9.735999,-61.99005,entrer
26.604471,-60.69101,au-dessus
16.449686,-63.167778,affaires
31.785769,-57.619328,plusieurs
