x_vals,y_vals,labels
-41.80793762207031,2.725745439529419,’
-41.29710006713867,2.7662274837493896,de
-41.27934646606445,2.764981746673584,la
-41.309932708740234,2.748836040496826,et
-41.34524154663086,2.7612502574920654,le
-41.35923385620117,2.7562708854675293,à
-41.915863037109375,2.6463005542755127,il
-41.24570083618164,2.763124465942383,les
-41.3906135559082,2.8006322383880615,l
-41.373023986816406,2.7666897773742676,un
-41.370113372802734,2.8026139736175537,d
-41.980987548828125,2.6474153995513916,que
-41.504905700683594,2.7162768840789795,en
-41.24660110473633,2.783808469772339,des
-41.35575866699219,2.7424421310424805,une
-41.89164733886719,2.387223958969116,elle
-41.41474914550781,2.7326018810272217,qui
-42.04771041870117,2.614217758178711,je
-41.29972839355469,2.715649127960205,dans
-42.03154754638672,2.6311888694763184,ne
-42.03889846801758,2.639993667602539,pas
-41.35215759277344,2.683499574661255,se
-41.99322509765625,2.643791913986206,qu
-41.26841735839844,2.768869161605835,du
-41.5159797668457,2.7635960578918457,s
-42.04897689819336,2.600215196609497,vous
-41.3355827331543,2.673281192779541,son
-41.97936248779297,2.6642608642578125,est
-41.95271682739258,2.637209892272949,ce
-41.551822662353516,2.6716716289520264,pour
-41.914180755615234,2.6405630111694336,était
-41.32435607910156,2.7447807788848877,au
-42.04636764526367,2.6365089416503906,n
-41.83489990234375,2.3348798751831055,lui
-41.33110046386719,2.6113181114196777,sa
-41.883724212646484,2.6520678997039795,avait
-41.29095458984375,2.702924966812134,sur
-41.81281280517578,2.6271560192108154,plus
-41.91164016723633,2.612506628036499,on
-41.94721603393555,2.5861542224884033,mais
-41.29179000854492,2.752354145050049,par
-41.58977127075195,2.489875316619873,comme
-41.35894012451172,2.6897103786468506,avec
-41.27812194824219,2.6853294372558594,ses
-41.8838996887207,2.5898890495300293,tout
-41.99127197265625,2.6009907722473145,si
-42.0781135559082,2.5530996322631836,c
-41.986263275146484,2.6492795944213867,a
-41.36066436767578,2.7273690700531006,cette
-42.00603485107422,2.5938656330108643,bien
-42.023460388183594,2.5796844959259033,me
-41.92365646362305,2.5094730854034424,nous
-41.9957275390625,2.618637800216675,y
-42.00926208496094,2.598674774169922,m
-42.029666900634766,2.6226680278778076,j
-41.504207611083984,2.6543800830841064,sans
-41.52076721191406,2.5566611289978027,ils
-41.96091079711914,2.6206116676330566,dit
-41.967437744140625,2.5742757320404053,mon
-41.77178955078125,2.0807974338531494,où
-41.30018997192383,2.707887649536133,ces
-41.34549331665039,2.5591418743133545,deux
-41.317142486572266,2.724907875061035,aux
-42.075077056884766,0.5293753743171692,ai
-41.87489700317383,2.1906349658966064,encore
-42.03800582885742,0.7225496768951416,tu
-41.84917449951172,1.7067424058914185,même
-41.822303771972656,1.604599118232727,puis
-41.90559387207031,1.680762767791748,quand
-41.49213409423828,2.358149290084839,leur
-42.07729721069336,0.49165838956832886,moi
-41.689937591552734,1.9964556694030762,dont
-42.035484313964844,0.8347763419151306,fait
-41.9454345703125,1.1067579984664917,ma
-41.91410446166992,1.5651332139968872,être
-41.94136047363281,1.0682768821716309,faire
-41.801536560058594,1.4759249687194824,sous
-42.0089225769043,0.8213993906974792,homme
-41.680564880371094,1.9952999353408813,ou
-42.14052963256836,0.11419674754142761,femme
-41.51187515258789,2.15885066986084,tous
-42.1039924621582,0.30361026525497437,peu
-42.067169189453125,0.5915892124176025,rien
-42.20256423950195,-0.11828067153692245,yeux
-42.180477142333984,-0.8678660988807678,ça
-42.13407897949219,0.14798837900161743,autre
-42.088653564453125,0.41359588503837585,là
-41.7599983215332,2.0310797691345215,toujours
-42.0438117980957,0.7020747661590576,donc
-42.061744689941406,0.6051750779151917,monsieur
-42.416683197021484,-3.11318302154541,madame
-42.1142463684082,0.2503198981285095,alors
-41.9896240234375,0.8839526176452637,aussi
-42.08487319946289,0.4164779782295227,avoir
-42.075721740722656,0.5029018521308899,cela
-42.084747314453125,0.4345422089099884,non
-42.05207061767578,0.5661435127258301,chez
-41.98378372192383,0.8433820605278015,fut
-41.80134582519531,1.745741844177246,après
-42.06521224975586,0.6015487909317017,jamais
-41.91508865356445,1.1226197481155396,toute
-42.27149963378906,-2.455143451690674,air
-42.972782135009766,-2.425816774368286,tête
-41.91810989379883,1.0743316411972046,étaient
-41.98591995239258,0.9380861520767212,votre
-42.20689392089844,-0.21704141795635223,devant
-41.71695327758789,1.6964558362960815,leurs
-42.09825134277344,0.3349003791809082,très
-42.20880126953125,-1.202804446220398,suis
-42.26518630981445,-0.626308262348175,fois
-42.1087760925293,0.27863168716430664,grand
-42.15444564819336,0.021110588684678078,car
-42.29622268676758,-0.9075385332107544,jour
-41.81224822998047,1.4562506675720215,sont
-42.32528305053711,-1.0418360233306885,voir
-42.30310821533203,-1.3101527690887451,oui
-42.678993225097656,-2.2005741596221924,petit
-42.1472053527832,0.07714201509952545,temps
-42.27989196777344,-0.6912097334861755,jeune
-42.33610534667969,-1.360134482383728,ah
-41.79277038574219,-3.6006946563720703,est-ce
-42.073760986328125,0.521730363368988,dire
-42.15192413330078,0.05197081342339516,depuis
-41.818729400634766,1.3771345615386963,toutes
-42.104957580566406,0.2887189984321594,trois
-42.21995544433594,-0.27684882283210754,vie
-42.18025588989258,-0.10760565102100372,ainsi
-42.33600616455078,-1.0201939344406128,voix
-43.018150329589844,-2.5933613777160645,porte
-42.04254150390625,0.7352719306945801,été
-42.1646614074707,0.011961337178945541,autres
-42.270626068115234,-0.7701548337936401,trop
-42.13103103637695,0.16205492615699768,quelque
-42.52030944824219,-2.006737470626831,coup
